,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.19745222929936307,0.16560509554140126,0.006369426751592357,0.16560509554140126,0.15286624203821655,0.17197452229299362,0.0,0.14012738853503184
frontalpole-lh,0.15789473684210525,0.21052631578947367,0.006578947368421052,0.125,0.18421052631578946,0.21710526315789475,0.0,0.09868421052631579
frontalpole-rh,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
paracentral-rh,0.18666666666666668,0.14,0.0,0.21333333333333335,0.12666666666666668,0.14666666666666667,0.0,0.18666666666666668
rostralanteriorcingulate-lh,0.16176470588235295,0.20588235294117646,0.007352941176470588,0.125,0.19852941176470587,0.20588235294117646,0.0,0.09558823529411764
rostralmiddlefrontal-lh,0.1524390243902439,0.20121951219512196,0.006097560975609756,0.12195121951219512,0.17073170731707318,0.25,0.0,0.0975609756097561
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
superiorparietal-lh,0.17391304347826086,0.12318840579710146,0.0,0.21739130434782608,0.10869565217391304,0.13043478260869565,0.0,0.2463768115942029
