,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.16988416988416988,0.16216216216216217,0.08494208494208494,0.16602316602316602,0.12355212355212356,0.14671814671814673,0.0,0.14671814671814673
frontalpole-lh,0.14035087719298245,0.17543859649122806,0.11228070175438597,0.1368421052631579,0.14736842105263157,0.16842105263157894,0.0,0.11929824561403508
frontalpole-rh,0.0970873786407767,0.14563106796116504,0.2621359223300971,0.09223300970873786,0.1650485436893204,0.16990291262135923,0.0,0.06796116504854369
paracentral-rh,0.17045454545454544,0.1553030303030303,0.07954545454545454,0.17803030303030304,0.11742424242424243,0.14015151515151514,0.0,0.1590909090909091
rostralanteriorcingulate-lh,0.12048192771084337,0.1606425702811245,0.14859437751004015,0.11646586345381527,0.17670682730923695,0.18072289156626506,0.0,0.0963855421686747
rostralmiddlefrontal-lh,0.12857142857142856,0.16428571428571428,0.13214285714285715,0.125,0.16071428571428573,0.18214285714285713,0.0,0.10714285714285714
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
superiorparietal-lh,0.16597510373443983,0.14937759336099585,0.06639004149377593,0.1825726141078838,0.1078838174273859,0.13278008298755187,0.0,0.1950207468879668
