,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2734375,0.20703125,0.0,0.005859375,0.158203125,0.013671875,0.177734375,0.1640625
frontalpole-rh,0.22178988326848248,0.2587548638132296,0.0019455252918287938,0.011673151750972763,0.14980544747081712,0.019455252918287938,0.13229571984435798,0.20428015564202334
fusiform-lh,0.0,0.003947368421052632,0.34342105263157896,0.32894736842105265,0.0013157894736842105,0.3131578947368421,0.0,0.009210526315789473
lingual-lh,0.006377551020408163,0.01020408163265306,0.30357142857142855,0.33163265306122447,0.007653061224489796,0.3252551020408163,0.0,0.015306122448979591
medialorbitofrontal-rh,0.19852941176470587,0.17892156862745098,0.0,0.00980392156862745,0.22303921568627452,0.0196078431372549,0.19362745098039216,0.17647058823529413
parahippocampal-lh,0.011538461538461539,0.015384615384615385,0.28974358974358977,0.31666666666666665,0.01282051282051282,0.33205128205128204,0.001282051282051282,0.020512820512820513
rostralanteriorcingulate-lh,0.20987654320987653,0.15308641975308643,0.0,0.0,0.18518518518518517,0.0,0.3135802469135803,0.1382716049382716
rostralanteriorcingulate-rh,0.19327731092436976,0.226890756302521,0.01050420168067227,0.02100840336134454,0.15966386554621848,0.029411764705882353,0.12605042016806722,0.23319327731092437
