,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,temporalpole-lh
entorhinal-lh,0.82,0.0,0.1,0.0,0.0,0.0,0.0,0.08
frontalpole-lh,0.0,0.5284552845528455,0.24390243902439024,0.04065040650406504,0.0,0.16260162601626016,0.0,0.024390243902439025
frontalpole-rh,0.0603448275862069,0.2413793103448276,0.6982758620689655,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.030927835051546393,0.0,0.4536082474226804,0.07216494845360824,0.30927835051546393,0.0,0.13402061855670103
lateralorbitofrontal-lh,0.0,0.0,0.0,0.0425531914893617,0.7021276595744681,0.0,0.2553191489361702,0.0
medialorbitofrontal-lh,0.0,0.14035087719298245,0.0,0.2982456140350877,0.0,0.40350877192982454,0.0,0.15789473684210525
parsorbitalis-lh,0.0,0.008620689655172414,0.0,0.0,0.1724137931034483,0.0,0.7758620689655172,0.04310344827586207
temporalpole-lh,0.018867924528301886,0.009433962264150943,0.0,0.14150943396226415,0.0,0.16981132075471697,0.02830188679245283,0.6320754716981132
