,frontalpole-lh,insula-rh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.5,0.11650485436893204,0.0,0.10194174757281553,0.019417475728155338,0.06310679611650485,0.11165048543689321,0.08737864077669903
insula-rh,0.1342281879194631,0.48322147651006714,0.0,0.0,0.14093959731543623,0.04697986577181208,0.1610738255033557,0.03355704697986577
medialorbitofrontal-lh,0.0,0.0,0.5426356589147286,0.0,0.2713178294573643,0.03875968992248062,0.14728682170542637,0.0
parahippocampal-lh,0.2717391304347826,0.0,0.0,0.7282608695652174,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.020134228187919462,0.11409395973154363,0.2348993288590604,0.0,0.4161073825503356,0.12080536912751678,0.09395973154362416,0.0
parstriangularis-lh,0.11,0.05,0.07,0.0,0.16,0.47,0.0,0.14
rostralanteriorcingulate-lh,0.11377245508982035,0.15568862275449102,0.1377245508982036,0.0,0.11377245508982035,0.011976047904191617,0.4491017964071856,0.017964071856287425
temporalpole-rh,0.14953271028037382,0.06542056074766354,0.0,0.0,0.0,0.1308411214953271,0.04672897196261682,0.6074766355140186
