,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.18604651162790697,0.12325581395348838,0.0,0.1511627906976744,0.1325581395348837,0.17906976744186046,0.16744186046511628,0.06046511627906977
frontalpole-rh,0.16467065868263472,0.16167664670658682,0.0,0.1407185628742515,0.1437125748502994,0.16167664670658682,0.15568862275449102,0.0718562874251497
isthmuscingulate-rh,0.0,0.0,0.8271604938271605,0.09876543209876543,0.0,0.07407407407407407,0.0,0.0
lateralorbitofrontal-lh,0.15367483296213807,0.1091314031180401,0.008908685968819599,0.18930957683741648,0.12694877505567928,0.18485523385300667,0.16926503340757237,0.05790645879732739
medialorbitofrontal-rh,0.1557377049180328,0.13114754098360656,0.0,0.1448087431693989,0.18032786885245902,0.1721311475409836,0.16120218579234974,0.0546448087431694
rostralanteriorcingulate-lh,0.1649269311064718,0.11482254697286012,0.008350730688935281,0.16701461377870563,0.13569937369519833,0.19206680584551147,0.162839248434238,0.054279749478079335
rostralanteriorcingulate-rh,0.17040358744394618,0.1210762331838565,0.0,0.16143497757847533,0.13228699551569506,0.17937219730941703,0.17713004484304934,0.05829596412556054
temporalpole-rh,0.12206572769953052,0.12206572769953052,0.0,0.11267605633802817,0.10328638497652583,0.12206572769953052,0.12206572769953052,0.29577464788732394
