,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh,temporalpole-rh
frontalpole-lh,0.2,0.20869565217391303,0.0,0.2,0.20869565217391303,0.1391304347826087,0.043478260869565216,0.0
frontalpole-rh,0.14545454545454545,0.24242424242424243,0.0,0.18181818181818182,0.21818181818181817,0.1393939393939394,0.07272727272727272,0.0
lateraloccipital-rh,0.0,0.0,0.7375,0.0,0.0,0.0,0.0,0.2625
lateralorbitofrontal-rh,0.08536585365853659,0.11382113821138211,0.0,0.3333333333333333,0.0975609756097561,0.25203252032520324,0.11788617886178862,0.0
rostralanteriorcingulate-lh,0.15584415584415584,0.24675324675324675,0.0,0.16883116883116883,0.2532467532467532,0.12337662337662338,0.05194805194805195,0.0
rostralanteriorcingulate-rh,0.07035175879396985,0.10552763819095477,0.0,0.3015075376884422,0.08542713567839195,0.31155778894472363,0.12562814070351758,0.0
superiorparietal-lh,0.028846153846153848,0.09615384615384616,0.0,0.25961538461538464,0.057692307692307696,0.22115384615384615,0.33653846153846156,0.0
temporalpole-rh,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.4878048780487805
