,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.05182072829131653,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.05182072829131653,0.0,0.0,0.02100840336134454,0.0,0.04481792717086835,0.0,0.0,0.0,0.0,0.05042016806722689,0.0,0.049019607843137254,0.04481792717086835,0.0,0.04201680672268908,0.037815126050420166,0.04061624649859944,0.0,0.0,0.0,0.0014005602240896359,0.0,0.0,0.05322128851540616,0.05322128851540616,0.05322128851540616,0.05322128851540616,0.05322128851540616,0.0,0.0,0.0,0.0,0.04341736694677871,0.0,0.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.047619047619047616,0.05182072829131653,0.0,0.0,0.0,0.0350140056022409,0.0,0.023809523809523808,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.05345911949685535,0.036163522012578615,0.05188679245283019,0.03773584905660377,0.0,0.03930817610062893,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0440251572327044,0.04559748427672956,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.015723270440251572,0.0,0.036163522012578615,0.0,0.0,0.0,0.0,0.0,0.0,0.03459119496855346,0.03459119496855346,0.050314465408805034,0.0,0.0,0.04716981132075472,0.0,0.04716981132075472,0.04874213836477988,0.0,0.05345911949685535,0.0,0.0,0.050314465408805034,0.04874213836477988,0.04874213836477988,0.0,0.0,0.0,0.0,0.05345911949685535,0.05188679245283019
FC5,0.0,0.0,0.0,0.0,0.037366548042704624,0.05516014234875445,0.05693950177935943,0.05338078291814947,0.0,0.05516014234875445,0.0,0.0,0.0,0.0498220640569395,0.0,0.0,0.0,0.0,0.037366548042704624,0.05693950177935943,0.0,0.0,0.0,0.0,0.0,0.019572953736654804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498220640569395,0.0,0.0,0.0,0.0,0.0,0.0,0.023131672597864767,0.051601423487544484,0.05693950177935943,0.0,0.0,0.05693950177935943,0.0,0.03558718861209965,0.03558718861209965,0.0,0.046263345195729534,0.0,0.0,0.03914590747330961,0.051601423487544484,0.03202846975088968,0.0,0.0,0.0,0.0,0.0498220640569395,0.0498220640569395
FC1,0.0,0.0,0.0,0.0,0.040897097625329816,0.04221635883905013,0.09366754617414248,0.04221635883905013,0.0,0.044854881266490766,0.0,0.0,0.0,0.0395778364116095,0.0,0.0,0.0,0.0,0.036939313984168866,0.051451187335092345,0.0,0.0,0.0,0.0,0.0,0.027704485488126648,0.0,0.0,0.0,0.0,0.0,0.0,0.009234828496042216,0.0,0.03825857519788918,0.0,0.0,0.0,0.0,0.0,0.0,0.029023746701846966,0.03825857519788918,0.05672823218997362,0.0,0.0,0.052770448548812667,0.0,0.0395778364116095,0.0395778364116095,0.0,0.047493403693931395,0.0,0.0,0.04221635883905013,0.05013192612137203,0.036939313984168866,0.0,0.0,0.0,0.0,0.05013192612137203,0.05013192612137203
C3,0.0,0.0,0.0,0.0,0.037996545768566495,0.055267702936096716,0.055267702936096716,0.0535405872193437,0.0,0.055267702936096716,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.0,0.037996545768566495,0.055267702936096716,0.0,0.0,0.0,0.0,0.0,0.02072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.0,0.0,0.0,0.024179620034542316,0.05008635578583765,0.055267702936096716,0.0,0.0,0.055267702936096716,0.0,0.03626943005181347,0.03626943005181347,0.0,0.046632124352331605,0.0,0.0,0.039723661485319514,0.05181347150259067,0.03281519861830743,0.0,0.0,0.0,0.0,0.05008635578583765,0.05008635578583765
T7,0.0,0.0,0.0,0.0496551724137931,0.0,0.0,0.0,0.0,0.0496551724137931,0.0,0.0,0.05103448275862069,0.0,0.0,0.023448275862068966,0.0,0.04689655172413793,0.0,0.0,0.0,0.0,0.05103448275862069,0.0,0.05103448275862069,0.044137931034482755,0.0,0.044137931034482755,0.04,0.04275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.05103448275862069,0.04827586206896552,0.05103448275862069,0.05103448275862069,0.05103448275862069,0.0,0.0,0.0,0.0,0.038620689655172416,0.0,0.0,0.05103448275862069,0.0,0.0,0.0,0.0,0.0496551724137931,0.05103448275862069,0.0,0.0,0.0,0.037241379310344824,0.0,0.02620689655172414,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.03820598006644518,0.053156146179401995,0.05647840531561462,0.053156146179401995,0.0,0.054817275747508304,0.0,0.0,0.0,0.04983388704318937,0.0,0.0,0.0,0.0,0.03820598006644518,0.05647840531561462,0.0,0.0,0.0,0.0,0.0,0.02159468438538206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04817275747508306,0.0,0.0,0.0,0.0,0.0,0.0,0.024916943521594685,0.04817275747508306,0.05647840531561462,0.0,0.0,0.05647840531561462,0.0,0.036544850498338874,0.036544850498338874,0.0,0.046511627906976744,0.0,0.0,0.03986710963455149,0.05149501661129568,0.03322259136212625,0.0,0.0,0.0,0.0,0.04983388704318937,0.04983388704318937
