,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.053784860557768925,0.0,0.0,0.02390438247011952,0.0,0.0,0.055776892430278883,0.055776892430278883,0.055776892430278883,0.0,0.017928286852589643,0.0,0.0,0.0,0.0,0.0,0.0,0.055776892430278883,0.055776892430278883,0.0,0.0,0.0,0.055776892430278883,0.055776892430278883,0.0,0.0,0.0,0.0,0.0,0.055776892430278883,0.03187250996015936,0.0398406374501992,0.0,0.0,0.055776892430278883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04780876494023904,0.0,0.03187250996015936,0.0,0.027888446215139442,0.0,0.0,0.055776892430278883,0.0,0.0,0.0,0.055776892430278883,0.055776892430278883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055776892430278883
Fz,0.0,0.03724696356275304,0.0,0.0,0.0,0.02834008097165992,0.0,0.0,0.0,0.038866396761133605,0.0,0.032388663967611336,0.0,0.038866396761133605,0.038866396761133605,0.0,0.038866396761133605,0.0,0.0,0.017813765182186234,0.038866396761133605,0.0,0.0,0.0,0.0,0.024291497975708502,0.03643724696356275,0.038866396761133605,0.0340080971659919,0.0,0.0024291497975708503,0.0,0.0,0.03724696356275304,0.0,0.021052631578947368,0.016194331983805668,0.034817813765182185,0.038866396761133605,0.038866396761133605,0.021052631578947368,0.038866396761133605,0.0,0.0,0.0,0.038866396761133605,0.0,0.03805668016194332,0.038866396761133605,0.0,0.038866396761133605,0.0,0.03724696356275304,0.0,0.0,0.0,0.020242914979757085,0.03724696356275304,0.029149797570850202,0.0,0.02834008097165992,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.023696682464454975,0.004739336492890996,0.0,0.05924170616113744,0.0,0.0,0.054502369668246446,0.04265402843601896,0.05924170616113744,0.004739336492890996,0.037914691943127965,0.002369668246445498,0.0,0.004739336492890996,0.004739336492890996,0.0,0.004739336492890996,0.05924170616113744,0.05924170616113744,0.004739336492890996,0.004739336492890996,0.0,0.05924170616113744,0.04265402843601896,0.0,0.0,0.0,0.004739336492890996,0.0,0.05924170616113744,0.0,0.0071090047393364926,0.002369668246445498,0.0,0.030805687203791468,0.004739336492890996,0.004739336492890996,0.0,0.004739336492890996,0.004739336492890996,0.0,0.002369668246445498,0.026066350710900472,0.0,0.035545023696682464,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.05924170616113744,0.004739336492890996,0.0,0.0,0.052132701421800945,0.05924170616113744,0.0071090047393364926,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.0,0.004739336492890996,0.0,0.05924170616113744
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.03363914373088685,0.0,0.0,0.0,0.03873598369011213,0.0,0.0,0.0,0.039755351681957186,0.0,0.03363914373088685,0.0,0.034658511722731905,0.039755351681957186,0.0,0.03771661569826707,0.0,0.0,0.01529051987767584,0.034658511722731905,0.0,0.0,0.0,0.0,0.03567787971457696,0.03873598369011213,0.034658511722731905,0.03363914373088685,0.0,0.00815494393476045,0.0,0.0,0.03669724770642202,0.0,0.019367991845056064,0.013251783893985729,0.039755351681957186,0.034658511722731905,0.03873598369011213,0.029561671763506627,0.03669724770642202,0.0,0.0,0.0,0.03771661569826707,0.0,0.03363914373088685,0.039755351681957186,0.0,0.034658511722731905,0.0,0.03771661569826707,0.0,0.0,0.0,0.01834862385321101,0.0326197757390418,0.029561671763506627,0.0,0.02854230377166157,0.0,0.0
FC1,0.04017857142857143,0.0,0.0,0.03720238095238095,0.0,0.0,0.05952380952380952,0.052083333333333336,0.06101190476190476,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.06101190476190476,0.06101190476190476,0.0,0.0,0.0,0.06101190476190476,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.06101190476190476,0.023809523809523808,0.02976190476190476,0.0,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.02976190476190476,0.0,0.020833333333333332,0.0,0.0,0.06101190476190476,0.0,0.0,0.0,0.05803571428571429,0.06101190476190476,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.06101190476190476
C3,0.042105263157894736,0.0,0.0,0.03007518796992481,0.0,0.0,0.055639097744360905,0.06015037593984962,0.05714285714285714,0.0,0.02406015037593985,0.0,0.0,0.0,0.0,0.0,0.0,0.06015037593984962,0.05714285714285714,0.0,0.0,0.0,0.058646616541353384,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.031578947368421054,0.031578947368421054,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03609022556390978,0.0,0.03007518796992481,0.0,0.021052631578947368,0.0,0.0,0.055639097744360905,0.0,0.0,0.0,0.061654135338345864,0.05714285714285714,0.004511278195488722,0.0,0.0,0.0,0.0,0.0,0.0,0.058646616541353384
T7,0.02639019792648445,0.0,0.0,0.0235626767200754,0.0,0.0,0.03864278982092366,0.033930254476908575,0.09802073515551367,0.0,0.015080113100848256,0.0,0.0,0.0,0.0,0.0,0.0,0.0885956644674835,0.051837888784165884,0.0,0.0,0.0,0.08482563619227144,0.033930254476908575,0.0,0.0,0.0,0.0,0.0,0.06786050895381715,0.016022620169651274,0.019792648444863337,0.0,0.0,0.029217719132893498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022620169651272386,0.0,0.01885014137606032,0.0,0.013195098963242224,0.0,0.0,0.06880301602262016,0.0,0.0,0.0,0.0885956644674835,0.0640904806786051,0.002827521206409048,0.0,0.0,0.0,0.0,0.0,0.0,0.09330819981149858
TP9,0.0,0.02404092071611253,0.0,0.0,0.0,0.019948849104859334,0.0,0.0,0.0,0.06086956521739131,0.0,0.020460358056265986,0.0,0.03631713554987212,0.059335038363171354,0.0,0.05780051150895141,0.0,0.0,0.011253196930946292,0.04552429667519182,0.0,0.0,0.0,0.0,0.018414322250639385,0.03529411764705882,0.037340153452685425,0.021483375959079284,0.0,0.004603580562659846,0.0,0.0,0.030690537084398978,0.0,0.01329923273657289,0.010230179028132993,0.034271099744245526,0.04603580562659847,0.059335038363171354,0.014833759590792838,0.03887468030690537,0.0,0.0,0.0,0.05524296675191816,0.0,0.03324808184143223,0.061892583120204604,0.0,0.03580562659846547,0.0,0.032225063938618924,0.0005115089514066496,0.0,0.0,0.01278772378516624,0.031713554987212275,0.018414322250639385,0.0,0.017902813299232736,0.0,0.0
