,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.125948406676783,0.0,0.0,0.0,0.0,0.0,0.0,0.03338391502276176,0.0,0.0,0.051593323216995446,0.030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890743550834597,0.0,0.0834597875569044,0.07283763277693475,0.05311077389984825,0.0,0.0,0.0,0.0,0.0,0.11532625189681335,0.051593323216995446,0.0,0.08801213960546282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025796661608497723,0.01669195751138088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028831562974203338,0.030349013657056147,0.0,0.0,0.0,0.0,0.057663125948406675,0.05614567526555387,0.0,0.0,0.0
Fz,0.0,0.03375527426160337,0.034358047016274866,0.034358047016274866,0.0,0.0,0.015069318866787222,0.0,0.0,0.034358047016274866,0.0,0.0,0.006630500301386378,0.03496081977094635,0.018083182640144666,0.027124773960216998,0.017480409885473176,0.0,0.028933092224231464,0.034358047016274866,0.02531645569620253,0.0,0.03375527426160337,0.0,0.0,0.0,0.019891500904159132,0.012055455093429777,0.03496081977094635,0.03074141048824593,0.03375527426160337,0.0,0.0,0.03496081977094635,0.0,0.018685955394816153,0.03496081977094635,0.027124773960216998,0.012055455093429777,0.0,0.01567209162145871,0.034358047016274866,0.0,0.0,0.004219409282700422,0.03134418324291742,0.0,0.017480409885473176,0.0,0.03074141048824593,0.0,0.019891500904159132,0.0,0.0,0.033152501506931886,0.03375527426160337,0.019891500904159132,0.03375527426160337,0.0,0.0,0.033152501506931886,0.0325497287522604,0.02230259192284509
F3,0.0,0.03076923076923077,0.03607427055702918,0.03660477453580902,0.0,0.0,0.013262599469496022,0.0,0.0,0.035543766578249335,0.0,0.0,0.005835543766578249,0.03713527851458886,0.015915119363395226,0.028116710875331564,0.015384615384615385,0.0,0.029708222811671087,0.03660477453580902,0.023872679045092837,0.0,0.03607427055702918,0.0,0.0,0.0,0.01750663129973475,0.010610079575596816,0.032360742705570295,0.03129973474801061,0.03395225464190981,0.0,0.0,0.03713527851458886,0.0,0.01803713527851459,0.03713527851458886,0.028116710875331564,0.010610079575596816,0.0,0.013793103448275862,0.03660477453580902,0.0,0.0,0.003713527851458886,0.03183023872679045,0.0,0.015384615384615385,0.0,0.03129973474801061,0.0,0.01856763925729443,0.0,0.0,0.034482758620689655,0.03607427055702918,0.01909814323607427,0.03076923076923077,0.0,0.0,0.0350132625994695,0.034482758620689655,0.021220159151193633
F7,0.0,0.026581118240146653,0.032080659945004586,0.05453712190650779,0.0,0.0,0.011457378551787351,0.0,0.0,0.0307057745187901,0.0,0.0,0.005041246562786435,0.04766269477543538,0.013748854262144821,0.02841429880843263,0.013290559120073327,0.0,0.027956003666361137,0.035747021081576534,0.021081576535288724,0.0,0.04170485792850596,0.0,0.0,0.0,0.015123739688359304,0.00916590284142988,0.027956003666361137,0.028872593950504125,0.029789184234647114,0.0,0.0,0.03620531622364803,0.0,0.016498625114573784,0.05591200733272227,0.025206232813932174,0.00916590284142988,0.0,0.011915673693858845,0.03391384051329056,0.0,0.0,0.0032080659945004585,0.02933088909257562,0.0,0.013290559120073327,0.0,0.032080659945004586,0.0,0.016040329972502293,0.0,0.0,0.034830430797433545,0.04216315307057745,0.017873510540788267,0.026581118240146653,0.0,0.0,0.034372135655362054,0.04216315307057745,0.01833180568285976
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.0,0.0,0.027745664739884393,0.0,0.0,0.028901734104046242,0.0,0.0,0.012716763005780347,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.018497109826589597,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.0,0.028901734104046242,0.0,0.0,0.0,0.023121387283236993,0.013872832369942197,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.0,0.0,0.028901734104046242,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.023121387283236993,0.0,0.013872832369942197,0.028901734104046242,0.0,0.0,0.0,0.028901734104046242,0.0,0.028901734104046242,0.0,0.028901734104046242,0.0,0.028901734104046242,0.0,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.0,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242
C3,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.065625,0.0,0.0,0.06875,0.034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875,0.0,0.06875,0.06875,0.06875,0.0,0.0,0.0,0.0,0.0,0.06875,0.06875,0.0,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04375,0.053125,0.0,0.0,0.0,0.0,0.06875,0.06875,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.031920748486516236,0.03577325261419923,0.03632361034672537,0.0,0.0,0.01375894331315355,0.0,0.0,0.03577325261419923,0.0,0.0,0.006053935057787562,0.036873968079251515,0.01651073197578426,0.0275178866263071,0.015960374243258118,0.0,0.029168959823885527,0.03632361034672537,0.023665382498624106,0.0,0.03577325261419923,0.0,0.0,0.0,0.018161805173362685,0.01100715465052284,0.033571821684094665,0.030820033021463952,0.033571821684094665,0.0,0.0,0.036873968079251515,0.0,0.017611447440836543,0.036873968079251515,0.0275178866263071,0.01100715465052284,0.0,0.014309301045679693,0.03632361034672537,0.0,0.0,0.003852504127682994,0.03137039075399009,0.0,0.015960374243258118,0.0,0.030820033021463952,0.0,0.018712162905888827,0.0,0.0,0.0341221794166208,0.03577325261419923,0.018712162905888827,0.031920748486516236,0.0,0.0,0.03467253714914695,0.0341221794166208,0.020913593835993397
CP5,0.07327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.04741379310344827,0.0,0.0,0.07112068965517242,0.036637931034482756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.07327586206896551,0.07327586206896551,0.07112068965517242,0.0,0.0,0.0,0.0,0.0,0.07327586206896551,0.07327586206896551,0.0,0.07327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021551724137931036,0.023706896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040948275862068964,0.04310344827586207,0.0,0.0,0.0,0.0,0.07112068965517242,0.06465517241379311,0.0,0.0,0.0
