,Fp1,FT9,P8,TP10,AF7,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.37037037037037035,0.2962962962962963
P6,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.45454545454545453,0.24242424242424243
TP8,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.34782608695652173,0.30434782608695654
