space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,1.031244338923367,1.0000000000000009,1.0119217361744537,1.0536191719973689,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,1.2337662337662338,1.0000000000000002,1.0,1.7012987012987013,bootstrap,supercritical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,1.0156221694616834,1.0000000000000004,1.0059608680872267,1.0268095859986843,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,1.116883116883117,1.0000000000000002,1.0,1.3506493506493509,bootstrap,supercritical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,LEFT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,RIGHT,1.1325052863448004,1.0000000000000004,1.0059608680872267,1.377458936648035,bootstrap,supercritical
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,-0.1325052863448004,0.0,-0.377458936648035,-0.0059608680872267,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,0.1012609474214336,0.0,-0.0268095859986843,0.3446884825621239,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0312443389233669,0.0,-0.0536191719973688,-0.0119217361744534,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,-0.2337662337662338,0.0,-0.7012987012987013,0.0,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,0.9129643962848296,1.000000000000001,0.839375,0.9791666666666666,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,0.9511656648947138,1.0000000000000002,0.8695071010860485,1.0384691974188345,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,0.8789412768031188,1.0000000000000009,0.7600063961988304,0.9707841435185184,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,0.9023465262038668,1.0,0.7804657872585503,1.0086808878256246,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,0.9320650305897716,1.0000000000000009,0.8544410505430242,1.0088179320427506,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,0.8906439015034928,1.0000000000000004,0.7702360917286903,0.9897325156720717,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,LEFT,0.8959528365439742,1.0000000000000009,0.7996906980994152,0.9749754050925924,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,RIGHT,0.9267560955492904,1.0,0.8249864441722994,1.0235750426222294,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,-0.0308032590053162,0.0,-0.2238843445228142,0.1499889609202931,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,-0.0414211290862789,0.0,-0.2385818403140602,0.1352914651290473,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0382012686098841,0.0,-0.1990941974188345,0.1096595655806181,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,-0.023405249400748,0.0,-0.2486744916267942,0.1903183562599681,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,0.9764210987425272,1.0000000000000002,0.8238379865835224,1.164698784185391,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,0.9836707624586412,0.9999999999999988,0.8149526182291333,1.2015123281600553,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,0.9893675988914084,1.0,0.8446003401360545,1.1491133629377677,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,0.9473684774821138,1.0000000000000009,0.8356450848709371,1.0574059147922783,bootstrap,subcritical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,0.9800459306005842,0.9999999999999996,0.8193953024063279,1.1831055561727233,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,0.9683680381867612,1.0000000000000004,0.8401227125034958,1.103259638865023,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,LEFT,0.9828943488169678,1.0,0.8342191633597884,1.1569060735615793,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,RIGHT,0.9655196199703776,0.9999999999999998,0.8252988515500352,1.129459121476167,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,0.0173747288465903,0.0,-0.2952399581163785,0.331607222011544,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,-0.0116778924138231,0.0,-0.3429828436692275,0.2838643364586952,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,-0.007249663716114,0.0,-0.3776743415765329,0.3497461659562577,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,0.0419991214092945,0.0,-0.212805574656224,0.3134682780668305,bootstrap,delta
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,1.033783657003471,1.0,0.9035757657661684,1.2594918818138632,bootstrap,critical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,1.1001325406702331,1.0000000000000009,0.8692582637049747,1.488899084823203,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,1.0513680033416877,1.0000000000000009,0.8768044590643275,1.3350624999999998,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,1.0068790258754818,0.9999999999999996,0.9271185901526204,1.0905098431397162,bootstrap,critical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,1.066958098836852,1.0000000000000004,0.8864170147355714,1.374195483318533,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,1.0291235146085846,1.0,0.901961524608474,1.212786171569858,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,LEFT,1.0425758301725794,1.0000000000000004,0.8901901124152478,1.2972771909069314,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,RIGHT,1.0535057832728576,1.0,0.8981884269287975,1.2897044639814597,bootstrap,supercritical
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,-0.0109299531002782,0.0,-0.3995143515662118,0.3990887639781338,bootstrap,delta
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,-0.0378345842282674,0.0,-0.4722339587100591,0.3263691568342866,bootstrap,delta
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,-0.066348883666762,0.0,-0.5853233190570348,0.3902336181088884,bootstrap,delta
parcel_space,slow_hrf,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,0.0444889774662056,0.0,-0.2137053840753887,0.4079439098473795,bootstrap,delta
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,0.9918721070533714,1.0000000000000004,0.9425832894121868,1.0429355594331873,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,0.959048522206417,1.0,0.91883475580844,0.9910117354196302,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,0.9920112781954884,0.9999999999999996,0.8968122669721796,1.1436698088326238,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,1.0118847659517516,1.0000000000000009,0.9307865839245658,1.0963829547977273,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,0.975460314629894,1.0000000000000002,0.9307090226103134,1.0169736474264086,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,1.00194802207362,1.0000000000000002,0.9137994254483728,1.1200263818151757,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,LEFT,0.99194169262443,1.0,0.9196977781921832,1.0933026841329054,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,RIGHT,0.9854666440790842,1.0000000000000004,0.9248106698665028,1.0436973451086788,bootstrap,critical
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,0.0064750485453457,0.0,-0.1239995669164956,0.1684920142664026,bootstrap,delta
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,0.0264877074437259,0.0,-0.1031742219780358,0.1893173592048622,bootstrap,delta
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,0.0328235848469543,0.0,-0.0484284460074433,0.1241008036247472,bootstrap,delta
parcel_space,task_hrf,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,-0.019873487756263,0.0,-0.1995706878255476,0.212883224908058,bootstrap,delta
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,0.8310011573393926,0.9999999999999992,0.742605941362559,0.8953314126233243,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,0.8442092147115555,1.0000000000000004,0.7584531510455111,0.9171748392986736,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,0.7860817784153696,1.0000000000000002,0.6861053717202129,0.8780262777513165,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,0.897444837923814,1.000000000000001,0.8175287900144352,0.9622777604317626,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,0.8376051860254741,1.0,0.7505295462040351,0.9062531259609988,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY,0.8417633081695919,1.0000000000000009,0.7518170808673241,0.9201520190915397,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,LEFT,0.8085414678773811,0.9999999999999998,0.714355656541386,0.8866788451873204,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,RIGHT,0.8708270263176847,1.0000000000000009,0.7879909705299732,0.939726299865218,bootstrap,subcritical
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,LEFT_vs_RIGHT,-0.0622855584403035,0.0,-0.225370643323832,0.0986878746573471,bootstrap,delta
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,IMAGERY_vs_EXECUTION,0.0041581221441178,0.0,-0.1544360450936748,0.1696224728875044,bootstrap,delta
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0132080573721629,0.0,-0.1745688979361146,0.1368782615778131,bootstrap,delta
parcel_space,vlf,True,full_window,nearest_vertex,S24,Sess01,MI_LEFT_vs_MI_RIGHT,-0.1113630595084443,0.0,-0.2761723887115497,0.0604974877368812,bootstrap,delta
parcel_space,broadband,True,hrf_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-LEFT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,hrf_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION-RIGHT,1.1138888888888887,0.9999999999999994,1.0,1.3043749999999996,bootstrap,supercritical
parcel_space,broadband,True,hrf_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-LEFT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,hrf_window,nearest_vertex,S24,Sess01,MOTOR_IMAGERY-RIGHT,1.0,1.0000000000000002,1.0,1.0,bootstrap,critical
parcel_space,broadband,True,hrf_window,nearest_vertex,S24,Sess01,MOTOR_EXECUTION,1.0569444444444445,0.9999999999999998,1.0,1.1521874999999997,bootstrap,supercritical
