,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-rh,0.7337662337662337,0.0,0.0,0.045454545454545456,0.006493506493506494,0.0,0.0,0.21428571428571427
caudalanteriorcingulate-lh,0.0,0.4927536231884058,0.06280193236714976,0.0,0.07246376811594203,0.15942028985507245,0.21256038647342995,0.0
caudalanteriorcingulate-rh,0.0,0.08374384236453201,0.458128078817734,0.0,0.09852216748768473,0.22660098522167488,0.1330049261083744,0.0
entorhinal-lh,0.03684210526315789,0.0,0.0,0.5789473684210527,0.1631578947368421,0.07368421052631578,0.07368421052631578,0.07368421052631578
frontalpole-rh,0.0,0.0431266846361186,0.05121293800539083,0.09433962264150944,0.48787061994609165,0.0889487870619946,0.18328840970350405,0.05121293800539083
rostralanteriorcingulate-lh,0.0,0.11046511627906977,0.11918604651162791,0.046511627906976744,0.09593023255813954,0.438953488372093,0.1686046511627907,0.020348837209302327
rostralanteriorcingulate-rh,0.0,0.10817941952506596,0.0712401055408971,0.0316622691292876,0.17678100263852242,0.15567282321899736,0.45646437994722955,0.0
temporalpole-lh,0.19473684210526315,0.0,0.0,0.07368421052631578,0.09473684210526316,0.05263157894736842,0.0,0.5842105263157895
