,bankssts-rh,caudalanteriorcingulate-lh,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.922077922077922,0.0,0.0,0.0,0.07792207792207792,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.0,0.5698924731182796,0.0,0.10752688172043011,0.24731182795698925,0.07526881720430108,0.0
frontalpole-rh,0.0,0.0,0.0,0.75,0.07352941176470588,0.07352941176470588,0.0,0.10294117647058823
inferiortemporal-rh,0.03669724770642202,0.0,0.07339449541284404,0.08256880733944955,0.7522935779816514,0.0,0.0,0.05504587155963303
parahippocampal-lh,0.0,0.0,0.22330097087378642,0.02912621359223301,0.0,0.5728155339805825,0.17475728155339806,0.0
temporalpole-lh,0.024096385542168676,0.0,0.060240963855421686,0.0,0.0,0.20481927710843373,0.7108433734939759,0.0
temporalpole-rh,0.0,0.0,0.0,0.056818181818181816,0.045454545454545456,0.0,0.0,0.8977272727272727
