,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
fusiform-rh,0.42021276595744683,0.3404255319148936,0.0,0.0,0.0,0.2393617021276596,0.0,0.0
inferiortemporal-rh,0.3157894736842105,0.41578947368421054,0.0,0.04736842105263158,0.0,0.22105263157894736,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.12727272727272726,0.0,0.7454545454545455,0.0,0.12727272727272726,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.0,0.9041095890410958,0.0,0.0958904109589041,0.0
parahippocampal-rh,0.27044025157232704,0.2578616352201258,0.0,0.05660377358490566,0.0,0.41509433962264153,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.9152542372881356,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
