,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2857142857142857,0.02857142857142857,0.12857142857142856,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.11428571428571428,0.0
caudalmiddlefrontal-rh,0.05,0.325,0.125,0.125,0.125,0.125,0.125,0.0
postcentral-lh,0.10655737704918032,0.040983606557377046,0.20491803278688525,0.1721311475409836,0.16393442622950818,0.18032786885245902,0.13114754098360656,0.0
postcentral-rh,0.09345794392523364,0.037383177570093455,0.18691588785046728,0.21495327102803738,0.14953271028037382,0.18691588785046728,0.1308411214953271,0.0
rostralmiddlefrontal-lh,0.12871287128712872,0.039603960396039604,0.18811881188118812,0.1485148514851485,0.1782178217821782,0.19801980198019803,0.1188118811881188,0.0
rostralmiddlefrontal-rh,0.10476190476190476,0.047619047619047616,0.17142857142857143,0.1619047619047619,0.17142857142857143,0.20952380952380953,0.13333333333333333,0.0
superiortemporal-lh,0.09782608695652174,0.043478260869565216,0.1956521739130435,0.16304347826086957,0.15217391304347827,0.17391304347826086,0.17391304347826086,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
