,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0
parstriangularis-rh,0.0,0.05714285714285714,0.2,0.2,0.14285714285714285,0.22857142857142856,0.17142857142857143,0.0
postcentral-lh,0.0,0.05714285714285714,0.2,0.2,0.14285714285714285,0.22857142857142856,0.17142857142857143,0.0
rostralmiddlefrontal-lh,0.0,0.04,0.2,0.2,0.16,0.2,0.2,0.0
rostralmiddlefrontal-rh,0.0,0.05714285714285714,0.2,0.2,0.14285714285714285,0.22857142857142856,0.17142857142857143,0.0
superiortemporal-rh,0.0,0.058823529411764705,0.20588235294117646,0.20588235294117646,0.14705882352941177,0.20588235294117646,0.17647058823529413,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
