,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-lh,temporalpole-rh
frontalpole-lh,0.6827586206896552,0.19310344827586207,0.006896551724137931,0.02413793103448276,0.0,0.09310344827586207,0.0,0.0
frontalpole-rh,0.14652956298200515,0.5655526992287918,0.038560411311053984,0.056555269922879174,0.005141388174807198,0.16452442159383032,0.007712082262210797,0.015424164524421594
lingual-lh,0.007366482504604052,0.03683241252302026,0.569060773480663,0.10865561694290976,0.03130755064456722,0.058931860036832415,0.11970534069981584,0.06813996316758748
parahippocampal-lh,0.025821596244131457,0.051643192488262914,0.11971830985915492,0.6244131455399061,0.002347417840375587,0.07276995305164319,0.0892018779342723,0.014084507042253521
parahippocampal-rh,0.0,0.0,0.03676470588235294,0.0,0.6813725490196079,0.0784313725490196,0.0196078431372549,0.18382352941176472
parsorbitalis-rh,0.04038461538461539,0.09230769230769231,0.08269230769230769,0.05961538461538462,0.06923076923076923,0.5288461538461539,0.038461538461538464,0.08846153846153847
pericalcarine-lh,0.0,0.005154639175257732,0.12371134020618557,0.07731958762886598,0.023195876288659795,0.041237113402061855,0.7268041237113402,0.002577319587628866
temporalpole-rh,0.0,0.013422818791946308,0.07158836689038031,0.017897091722595078,0.19015659955257272,0.08053691275167785,0.0044742729306487695,0.6219239373601789
