,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.678082191780822,0.11986301369863013,0.0,0.00684931506849315,0.05821917808219178,0.0,0.11643835616438356,0.02054794520547945
frontalpole-lh,0.0708955223880597,0.5373134328358209,0.06716417910447761,0.08582089552238806,0.08395522388059702,0.08022388059701492,0.055970149253731345,0.018656716417910446
frontalpole-rh,0.0,0.12167300380228137,0.532319391634981,0.10646387832699619,0.0,0.13688212927756654,0.10266159695817491,0.0
parsorbitalis-lh,0.016018306636155607,0.11899313501144165,0.06178489702517163,0.6361556064073226,0.036613272311212815,0.036613272311212815,0.08695652173913043,0.006864988558352402
pericalcarine-lh,0.045454545454545456,0.09375,0.0,0.03409090909090909,0.7926136363636364,0.0,0.03409090909090909,0.0
rostralanteriorcingulate-rh,0.0,0.10857142857142857,0.12285714285714286,0.05142857142857143,0.0,0.6971428571428572,0.02,0.0
temporalpole-lh,0.07957559681697612,0.06896551724137931,0.06896551724137931,0.09283819628647215,0.015915119363395226,0.021220159151193633,0.636604774535809,0.015915119363395226
temporalpole-rh,0.016853932584269662,0.028089887640449437,0.0,0.0,0.0056179775280898875,0.0,0.011235955056179775,0.9382022471910112
