,cuneus-rh,frontalpole-rh,isthmuscingulate-lh,paracentral-lh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-rh,superiorparietal-lh
cuneus-rh,0.5333333333333333,0.11666666666666667,0.08333333333333333,0.03333333333333333,0.008333333333333333,0.19166666666666668,0.016666666666666666,0.016666666666666666
frontalpole-rh,0.08029197080291971,0.5620437956204379,0.029197080291970802,0.04744525547445255,0.05474452554744526,0.014598540145985401,0.10218978102189781,0.10948905109489052
isthmuscingulate-lh,0.005277044854881266,0.04221635883905013,0.19261213720316622,0.19525065963060687,0.1662269129287599,0.16094986807387862,0.11873350923482849,0.11873350923482849
paracentral-lh,0.0,0.05585106382978723,0.16489361702127658,0.18351063829787234,0.18351063829787234,0.13297872340425532,0.13829787234042554,0.14095744680851063
precuneus-lh,0.0,0.0679886685552408,0.14447592067988668,0.1671388101983003,0.18413597733711048,0.11331444759206799,0.1558073654390935,0.1671388101983003
precuneus-rh,0.030726256983240222,0.025139664804469275,0.20949720670391062,0.17597765363128492,0.1452513966480447,0.2206703910614525,0.09776536312849161,0.09497206703910614
rostralanteriorcingulate-rh,0.017857142857142856,0.11904761904761904,0.10119047619047619,0.12202380952380952,0.13392857142857142,0.0744047619047619,0.25595238095238093,0.17559523809523808
superiorparietal-lh,0.01929260450160772,0.13504823151125403,0.10610932475884244,0.13183279742765272,0.15112540192926044,0.0707395498392283,0.17041800643086816,0.21543408360128619
