,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh
entorhinal-rh,0.5446623093681917,0.0,0.010893246187363835,0.08278867102396514,0.06318082788671024,0.0718954248366013,0.0915032679738562,0.13507625272331156
frontalpole-lh,0.0,0.6900369003690037,0.2988929889298893,0.0,0.01107011070110701,0.0,0.0,0.0
frontalpole-rh,0.01282051282051282,0.20512820512820512,0.7147435897435898,0.003205128205128205,0.01282051282051282,0.0,0.016025641025641024,0.035256410256410256
fusiform-rh,0.05289256198347107,0.0,0.0,0.3851239669421488,0.20826446280991737,0.10082644628099173,0.1834710743801653,0.06942148760330578
inferiortemporal-rh,0.056363636363636366,0.0018181818181818182,0.014545454545454545,0.19090909090909092,0.36363636363636365,0.08727272727272728,0.15454545454545454,0.13090909090909092
lingual-rh,0.03937007874015748,0.0,0.0,0.09251968503937008,0.09055118110236221,0.6062992125984252,0.1437007874015748,0.027559055118110236
parahippocampal-rh,0.07530647985989491,0.0,0.005253940455341506,0.2171628721541156,0.1786339754816112,0.1085814360770578,0.3712784588441331,0.043782837127845885
temporalpole-rh,0.13695652173913042,0.0,0.015217391304347827,0.08043478260869565,0.12173913043478261,0.041304347826086954,0.02826086956521739,0.5760869565217391
