subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S38,Sess02,MOTOR_EXECUTION-LEFT,1.0022687609075043,1.0000000000000009,0.9857889761489238,1.0178526759744038,bootstrap,critical,rtwin_delta
S38,Sess02,MOTOR_EXECUTION-RIGHT,1.0044600938967136,1.0000000000000004,0.9867195674044266,1.0234043427230046,bootstrap,critical,rtwin_delta
S38,Sess02,MOTOR_IMAGERY-LEFT,1.0007075181493785,1.000000000000001,0.9829252799310938,1.0180632459702228,bootstrap,critical,rtwin_delta
S38,Sess02,MOTOR_IMAGERY-RIGHT,1.0008120649651973,1.0000000000000004,0.9858816705336427,1.015304524361949,bootstrap,critical,rtwin_delta
S38,Sess02,MOTOR_EXECUTION,1.003364427402109,1.0000000000000007,0.9862542717766751,1.0206285093487042,bootstrap,critical,rtwin_delta
S38,Sess02,MOTOR_IMAGERY,1.000759791557288,1.0000000000000009,0.9844034752323683,1.0166838851660858,bootstrap,critical,rtwin_delta
S38,Sess02,LEFT,1.0014881395284414,1.0000000000000009,0.9843571280400087,1.0179579609723133,bootstrap,critical,rtwin_delta
S38,Sess02,RIGHT,1.0026360794309555,1.0000000000000004,0.9863006189690346,1.019354433542477,bootstrap,critical,rtwin_delta
S38,Sess02,LEFT_vs_RIGHT,-0.0011479399025140502,0.0,-0.03499730550246816,0.03165734200327863,bootstrap,delta,rtwin_delta
S38,Sess02,IMAGERY_vs_EXECUTION,-0.0026046358448210682,0.0,-0.03622503411633593,0.030429613389410637,bootstrap,delta,rtwin_delta
S38,Sess02,ME_LEFT_vs_ME_RIGHT,-0.0021913329892093714,0.0,-0.03761536657408082,0.031133108569977197,bootstrap,delta,rtwin_delta
S38,Sess02,MI_LEFT_vs_MI_RIGHT,-0.00010454681581872904,0.0,-0.03237924443085516,0.03218157543658007,bootstrap,delta,rtwin_delta
