,frontalpole-lh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.4605263157894737,0.013157894736842105,0.14473684210526316,0.0,0.3815789473684211,0.0,0.0
insula-lh,0.0,0.0,0.4207650273224044,0.2677595628415301,0.0,0.01092896174863388,0.17486338797814208,0.12568306010928962
isthmuscingulate-rh,0.0,0.049723756906077346,0.292817679558011,0.36464088397790057,0.0,0.06629834254143646,0.1712707182320442,0.055248618784530384
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.32142857142857145,0.047619047619047616,0.16666666666666666,0.0,0.4642857142857143,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3106796116504854,0.2815533980582524,0.0,0.0,0.2912621359223301,0.11650485436893204
pericalcarine-rh,0.0,0.0,0.31343283582089554,0.11940298507462686,0.0,0.0,0.14925373134328357,0.417910447761194
