,P3,C4,T8,FT10,AF7,C6,C2,FCz
P3,0.4864864864864865,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.5208333333333334
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384
