,P3,C4,T8,FT10,AF7,C6,C2,FCz
P3,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.33695652173913043,0.0,0.16304347826086957,0.2608695652173913,0.2391304347826087
AF7,0.13793103448275862,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.25862068965517243,0.0,0.2413793103448276,0.25862068965517243,0.2413793103448276
C2,0.0,0.0,0.0,0.2804878048780488,0.0,0.18292682926829268,0.2804878048780488,0.25609756097560976
FCz,0.0,0.0,0.0,0.275,0.0,0.1875,0.275,0.2625
