,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AFz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4857142857142857,0.4,0.11428571428571428,0.0,0.0,0.0,0.0
P8,0.0,0.3,0.68,0.02,0.0,0.0,0.0,0.0
FT10,0.0,0.09523809523809523,0.0,0.6666666666666666,0.23809523809523808,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
