,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AFz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.5952380952380952,0.023809523809523808,0.0,0.0,0.38095238095238093,0.0,0.0
P8,0.0,0.15,0.65,0.0,0.2,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.35294117647058826,0.0,0.6470588235294118,0.0,0.0,0.0
Fp2,0.0,0.4827586206896552,0.0,0.0,0.0,0.5172413793103449,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
