,P3,C4,T8,FT10,AF7,C6,C2,FCz
P3,0.22857142857142856,0.0,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571
C4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.06666666666666667,0.0,0.0,0.0,0.0,0.3416666666666667,0.275,0.31666666666666665
C2,0.07547169811320754,0.0,0.0,0.0,0.0,0.3113207547169811,0.3018867924528302,0.3113207547169811
FCz,0.06896551724137931,0.0,0.0,0.0,0.0,0.3275862068965517,0.28448275862068967,0.31896551724137934
