,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AFz
Fp1,0.2615769712140175,0.04130162703379224,0.09011264080100125,0.03879849812265332,0.02753441802252816,0.2690863579474343,0.03504380475594493,0.23654568210262827
Oz,0.025817555938037865,0.39070567986230637,0.12650602409638553,0.23666092943201378,0.08175559380378658,0.04475043029259897,0.047332185886402756,0.04647160068846816
P8,0.05767524401064774,0.15084294587400177,0.35226264418811004,0.14285714285714285,0.08074534161490683,0.06566104702750665,0.064773735581189,0.08518189884649512
FT10,0.0214168039538715,0.214168039538715,0.11779242174629324,0.3953871499176277,0.17545304777594728,0.025535420098846788,0.01400329489291598,0.036243822075782535
F8,0.019867549668874173,0.09161147902869757,0.10044150110375276,0.2251655629139073,0.4613686534216336,0.02097130242825607,0.00772626931567329,0.0728476821192053
Fp2,0.2399540757749713,0.05970149253731343,0.08725602755453502,0.04133180252583238,0.02640642939150402,0.28128587830080365,0.03788748564867968,0.2261768082663605
AF7,0.05263157894736842,0.09824561403508772,0.12631578947368421,0.03684210526315789,0.015789473684210527,0.06315789473684211,0.5280701754385965,0.07894736842105263
AFz,0.19226856561546288,0.056968463886063074,0.10478128179043744,0.0508646998982706,0.07426246185147507,0.2034587995930824,0.03967446592065107,0.2777212614445575
