,P3,C4,T8,FT10,AF7,C6,C2,FCz
P3,0.4032258064516129,0.18387096774193548,0.03763440860215054,0.0978494623655914,0.03225806451612903,0.07849462365591398,0.06774193548387097,0.0989247311827957
C4,0.21954314720812182,0.4606598984771574,0.05456852791878172,0.11548223350253807,0.07106598984771574,0.007614213197969543,0.01649746192893401,0.05456852791878172
T8,0.07676348547717843,0.08921161825726141,0.36099585062240663,0.06639004149377593,0.03941908713692946,0.0912863070539419,0.13900414937759337,0.13692946058091288
FT10,0.10244470314318975,0.11059371362048893,0.03608847497089639,0.42258440046565776,0.02910360884749709,0.0919674039580908,0.08963911525029103,0.11757857974388825
AF7,0.05927342256214149,0.10516252390057361,0.036328871892925434,0.0497131931166348,0.4894837476099426,0.08986615678776291,0.09560229445506692,0.0745697896749522
C6,0.07830687830687831,0.004232804232804233,0.04126984126984127,0.091005291005291,0.04867724867724868,0.3417989417989418,0.2306878306878307,0.164021164021164
C2,0.05662100456621005,0.0091324200913242,0.05662100456621005,0.0730593607305936,0.045662100456621,0.1963470319634703,0.34429223744292237,0.2182648401826484
FCz,0.0845724907063197,0.0362453531598513,0.05855018587360595,0.09944237918215613,0.03345724907063197,0.14684014869888476,0.22397769516728624,0.31691449814126393
