,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AFz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.5306122448979592,0.2653061224489796,0.20408163265306123,0.0,0.0,0.0,0.0
P8,0.0,0.4117647058823529,0.38235294117647056,0.20588235294117646,0.0,0.0,0.0,0.0
FT10,0.0,0.2962962962962963,0.18518518518518517,0.5185185185185185,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
