,Fp1,FT9,F8,Fp2,AF7,PO3,PO8,AF8
Fp1,0.36767676767676766,0.0,0.0,0.3696969696969697,0.26262626262626265,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34790874524714827,0.0,0.0,0.38593155893536124,0.2661596958174905,0.0,0.0,0.0
AF7,0.16944801026957637,0.0,0.0,0.1822849807445443,0.6482670089858793,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
