,Fp1,FT9,FT10,Fp2,P1,PO3,PO8,AF8
Fp1,0.3676148796498906,0.0,0.0,0.3599562363238512,0.0,0.0,0.0,0.2724288840262582
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3174451858913251,0.0,0.0,0.3794089609151573,0.0,0.0,0.0,0.3031458531935176
P1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.24803921568627452,0.0,0.0,0.3156862745098039,0.0,0.0,0.0,0.4362745098039216
