,Fp1,FT9,FT10,Fp2,P1,PO3,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4393939393939394,0.45454545454545453,0.0,0.0,0.0,0.10606060606060606,0.0
FT10,0.0,0.06382978723404255,0.6276595744680851,0.0,0.0,0.0,0.30851063829787234,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.010101010101010102,0.28888888888888886,0.0,0.0,0.0,0.701010101010101,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
