,Fp1,FT9,FT10,Fp2,P1,PO3,PO8,AF8
Fp1,0.3584102200141945,0.0,0.0,0.33427963094393187,0.0,0.0,0.0,0.30731014904187365
FT9,0.0,0.6827067669172933,0.3172932330827068,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.31791044776119404,0.682089552238806,0.0,0.0,0.0,0.0,0.0
Fp2,0.34048640915593703,0.0,0.0,0.34835479256080115,0.0,0.0,0.0,0.3111587982832618
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3132183908045977,0.0,0.0,0.3146551724137931,0.0,0.0,0.0,0.37212643678160917
