,Fp1,Pz,Oz,O2,F8,AFz,PO4,PO8
Fp1,0.14464993394980186,0.13870541611624834,0.14398943196829592,0.0,0.14134742404227213,0.14398943196829592,0.14332892998678995,0.14398943196829592
Pz,0.14323962516733602,0.14792503346720215,0.14323962516733602,0.0,0.13788487282463185,0.14056224899598393,0.14323962516733602,0.14390896921017404
Oz,0.1448321263989467,0.13890717577353523,0.14417379855167872,0.0,0.14088215931533904,0.14351547070441079,0.14351547070441079,0.14417379855167872
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.14382632293080055,0.13772048846675713,0.14382632293080055,0.0,0.14382632293080055,0.14450474898236093,0.14314789687924015,0.14314789687924015
AFz,0.1443850267379679,0.13836898395721925,0.14371657754010694,0.0,0.142379679144385,0.1443850267379679,0.14304812834224598,0.14371657754010694
PO4,0.1448321263989467,0.13890717577353523,0.14417379855167872,0.0,0.14088215931533904,0.14351547070441079,0.14351547070441079,0.14417379855167872
PO8,0.1448321263989467,0.13890717577353523,0.14417379855167872,0.0,0.14088215931533904,0.14351547070441079,0.14351547070441079,0.14417379855167872
