,C3,TP9,Oz,O2,TP10,AFz,PO4,PO8
C3,0.14805194805194805,0.14285714285714285,0.13766233766233765,0.0,0.15064935064935064,0.15064935064935064,0.13506493506493505,0.13506493506493505
TP9,0.14736842105263157,0.14473684210526316,0.1394736842105263,0.0,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.1368421052631579
Oz,0.1447721179624665,0.1447721179624665,0.14209115281501342,0.0,0.1447721179624665,0.1447721179624665,0.13941018766756033,0.13941018766756033
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.14652956298200515,0.14138817480719795,0.13624678663239073,0.0,0.15424164524421594,0.15424164524421594,0.13367609254498714,0.13367609254498714
AFz,0.14652956298200515,0.14138817480719795,0.13624678663239073,0.0,0.15424164524421594,0.15424164524421594,0.13367609254498714,0.13367609254498714
PO4,0.14363143631436315,0.14363143631436315,0.14363143631436315,0.0,0.14363143631436315,0.14363143631436315,0.14092140921409213,0.14092140921409213
PO8,0.14363143631436315,0.14363143631436315,0.14363143631436315,0.0,0.14363143631436315,0.14363143631436315,0.14092140921409213,0.14092140921409213
