,C3,TP9,Oz,O2,TP10,AFz,PO4,PO8
C3,0.14270833333333333,0.14375,0.14375,0.0,0.14166666666666666,0.140625,0.14375,0.14375
TP9,0.14225941422594143,0.14330543933054393,0.14435146443514643,0.0,0.1412133891213389,0.1401673640167364,0.14435146443514643,0.14435146443514643
Oz,0.14181438998957246,0.14285714285714285,0.14494264859228362,0.0,0.14077163712200208,0.1397288842544317,0.14494264859228362,0.14494264859228362
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.14330543933054393,0.14330543933054393,0.14330543933054393,0.0,0.14225941422594143,0.1412133891213389,0.14330543933054393,0.14330543933054393
AFz,0.14360587002096437,0.14255765199161424,0.14255765199161424,0.0,0.14360587002096437,0.14255765199161424,0.14255765199161424,0.14255765199161424
PO4,0.14181438998957246,0.14285714285714285,0.14494264859228362,0.0,0.14077163712200208,0.1397288842544317,0.14494264859228362,0.14494264859228362
PO8,0.14181438998957246,0.14285714285714285,0.14494264859228362,0.0,0.14077163712200208,0.1397288842544317,0.14494264859228362,0.14494264859228362
