,Fp1,FT10,F4,F8,AF7,FT7,AF8,AF4
Fp1,0.24427480916030533,0.25190839694656486,0.0,0.0,0.0,0.25190839694656486,0.0,0.25190839694656486
FT10,0.19760479041916168,0.2634730538922156,0.0,0.0,0.0,0.2694610778443114,0.0,0.2694610778443114
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6612903225806451,0.0,0.0,0.3387096774193548,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.1683673469387755,0.23469387755102042,0.0,0.0,0.0,0.29591836734693877,0.0,0.3010204081632653
AF8,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
AF4,0.14102564102564102,0.19658119658119658,0.0,0.0,0.0,0.2564102564102564,0.0,0.405982905982906
