,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh
caudalanteriorcingulate-lh,0.1743119266055046,0.03669724770642202,0.10091743119266056,0.1834862385321101,0.1651376146788991,0.027522935779816515,0.1559633027522936,0.1559633027522936
frontalpole-lh,0.11320754716981132,0.22641509433962265,0.24528301886792453,0.09433962264150944,0.05660377358490566,0.18867924528301888,0.03773584905660377,0.03773584905660377
frontalpole-rh,0.1326530612244898,0.1326530612244898,0.22448979591836735,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.09183673469387756,0.09183673469387756
insula-lh,0.07860262008733625,0.013100436681222707,0.043668122270742356,0.22270742358078602,0.2052401746724891,0.008733624454148471,0.21397379912663755,0.21397379912663755
lateralorbitofrontal-lh,0.07582938388625593,0.004739336492890996,0.037914691943127965,0.2132701421800948,0.2132701421800948,0.0,0.22748815165876776,0.22748815165876776
medialorbitofrontal-lh,0.11904761904761904,0.23809523809523808,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.21428571428571427,0.023809523809523808,0.023809523809523808
paracentral-lh,0.06976744186046512,0.0,0.03255813953488372,0.20930232558139536,0.20465116279069767,0.0,0.24186046511627907,0.24186046511627907
paracentral-rh,0.06976744186046512,0.0,0.03255813953488372,0.20930232558139536,0.20465116279069767,0.0,0.24186046511627907,0.24186046511627907
