,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh
caudalanteriorcingulate-lh,0.5982905982905983,0.008547008547008548,0.05555555555555555,0.08333333333333333,0.07905982905982906,0.021367521367521368,0.07692307692307693,0.07692307692307693
frontalpole-lh,0.010767160161507403,0.33781965006729475,0.288021534320323,0.006729475100942127,0.19515477792732167,0.15612382234185734,0.0026917900403768506,0.0026917900403768506
frontalpole-rh,0.036303630363036306,0.22002200220022003,0.3256325632563256,0.0297029702970297,0.19031903190319033,0.15181518151815182,0.0231023102310231,0.0231023102310231
insula-lh,0.08114035087719298,0.006578947368421052,0.05043859649122807,0.22149122807017543,0.20614035087719298,0.0043859649122807015,0.2149122807017544,0.2149122807017544
lateralorbitofrontal-lh,0.035789473684210524,0.14842105263157895,0.17894736842105263,0.09368421052631579,0.2463157894736842,0.09894736842105263,0.09894736842105263,0.09894736842105263
medialorbitofrontal-lh,0.02146690518783542,0.17531305903398928,0.2110912343470483,0.007155635062611807,0.14669051878354203,0.4347048300536673,0.0017889087656529517,0.0017889087656529517
paracentral-lh,0.07441860465116279,0.0,0.03953488372093023,0.20930232558139536,0.2069767441860465,0.0,0.23488372093023255,0.23488372093023255
paracentral-rh,0.07441860465116279,0.0,0.03953488372093023,0.20930232558139536,0.2069767441860465,0.0,0.23488372093023255,0.23488372093023255
