,frontalpole-lh,frontalpole-rh,parstriangularis-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.46808510638297873,0.0,0.0,0.1595744680851064,0.05319148936170213,0.11702127659574468,0.20212765957446807,0.0
frontalpole-rh,0.0,0.2781065088757396,0.25443786982248523,0.011834319526627219,0.15384615384615385,0.11834319526627218,0.0,0.1834319526627219
parstriangularis-lh,0.0,0.24157303370786518,0.33146067415730335,0.028089887640449437,0.1348314606741573,0.10112359550561797,0.0,0.16292134831460675
posteriorcingulate-rh,0.11926605504587157,0.03669724770642202,0.08256880733944955,0.45871559633027525,0.0,0.0,0.30275229357798167,0.0
rostralanteriorcingulate-lh,0.05202312138728324,0.12716763005780346,0.11560693641618497,0.0,0.2543352601156069,0.24277456647398843,0.0,0.20809248554913296
rostralanteriorcingulate-rh,0.09375,0.1,0.0875,0.0,0.2375,0.275,0.01875,0.1875
rostralmiddlefrontal-rh,0.1717171717171717,0.0,0.020202020202020204,0.37373737373737376,0.0,0.010101010101010102,0.42424242424242425,0.0
temporalpole-rh,0.005952380952380952,0.16071428571428573,0.1488095238095238,0.0,0.23809523809523808,0.20238095238095238,0.0,0.24404761904761904
