,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,paracentral-rh,parstriangularis-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.1793478260869565,0.18478260869565216,0.016304347826086956,0.15760869565217392,0.043478260869565216,0.1793478260869565,0.1793478260869565,0.059782608695652176
caudalanteriorcingulate-rh,0.16129032258064516,0.1774193548387097,0.005376344086021506,0.17204301075268819,0.05913978494623656,0.16129032258064516,0.1881720430107527,0.07526881720430108
frontalpole-rh,0.06756756756756757,0.04054054054054054,0.7837837837837838,0.0,0.0,0.06756756756756757,0.04054054054054054,0.0
paracentral-rh,0.13966480446927373,0.1564245810055866,0.0,0.18994413407821228,0.09497206703910614,0.13966480446927373,0.16759776536312848,0.11173184357541899
parstriangularis-lh,0.03636363636363636,0.06363636363636363,0.0,0.11818181818181818,0.38181818181818183,0.03636363636363636,0.08181818181818182,0.2818181818181818
posteriorcingulate-lh,0.17679558011049723,0.18232044198895028,0.016574585635359115,0.16022099447513813,0.04419889502762431,0.17679558011049723,0.18232044198895028,0.06077348066298342
posteriorcingulate-rh,0.15508021390374332,0.1711229946524064,0.0053475935828877,0.17647058823529413,0.06951871657754011,0.15508021390374332,0.18181818181818182,0.0855614973262032
rostralmiddlefrontal-rh,0.05785123966942149,0.08264462809917356,0.0,0.1322314049586777,0.2892561983471074,0.05785123966942149,0.09917355371900827,0.2809917355371901
