,frontalpole-lh,frontalpole-rh,insula-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3764861294583884,0.29722589167767505,0.05548216644649934,0.005284015852047556,0.0726552179656539,0.08190224570673713,0.05548216644649934,0.05548216644649934
frontalpole-rh,0.23919915700737618,0.3203371970495258,0.08008429926238145,0.0136986301369863,0.08324552160168598,0.08640674394099052,0.10432033719704953,0.07270811380400422
insula-lh,0.07407407407407407,0.12698412698412698,0.18871252204585537,0.024691358024691357,0.10405643738977072,0.15343915343915343,0.1781305114638448,0.14991181657848324
parahippocampal-rh,0.014519056261343012,0.034482758620689655,0.032667876588021776,0.7223230490018149,0.0,0.06715063520871144,0.025408348457350273,0.10344827586206896
parsorbitalis-lh,0.09239130434782608,0.125,0.09239130434782608,0.0,0.40942028985507245,0.06702898550724638,0.1286231884057971,0.08514492753623189
rostralanteriorcingulate-lh,0.07918263090676884,0.10344827586206896,0.10983397190293742,0.0421455938697318,0.05747126436781609,0.39719029374201786,0.10855683269476372,0.10217113665389528
rostralanteriorcingulate-rh,0.0660377358490566,0.1430817610062893,0.14937106918238993,0.015723270440251572,0.13050314465408805,0.13050314465408805,0.2279874213836478,0.13679245283018868
temporalpole-rh,0.059322033898305086,0.08757062146892655,0.1115819209039548,0.06779661016949153,0.07768361581920905,0.10310734463276836,0.11864406779661017,0.3742937853107345
