,frontalpole-lh,frontalpole-rh,parstriangularis-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.44516129032258067,0.03870967741935484,0.00967741935483871,0.1064516129032258,0.12258064516129032,0.13548387096774195,0.13225806451612904,0.00967741935483871
frontalpole-rh,0.028145695364238412,0.26158940397350994,0.1390728476821192,0.046357615894039736,0.17052980132450332,0.15894039735099338,0.016556291390728478,0.17880794701986755
parstriangularis-lh,0.002173913043478261,0.2,0.26521739130434785,0.0891304347826087,0.10652173913043478,0.09565217391304348,0.05,0.19130434782608696
posteriorcingulate-rh,0.08238636363636363,0.10511363636363637,0.13920454545454544,0.3380681818181818,0.002840909090909091,0.0,0.26420454545454547,0.06818181818181818
rostralanteriorcingulate-lh,0.08231173380035026,0.159369527145359,0.07180385288966724,0.0,0.2679509632224168,0.276707530647986,0.012259194395796848,0.1295971978984238
rostralanteriorcingulate-rh,0.0959409594095941,0.15498154981549817,0.06642066420664207,0.0018450184501845018,0.26199261992619927,0.28044280442804426,0.016605166051660517,0.12177121771217712
rostralmiddlefrontal-rh,0.11144578313253012,0.05421686746987952,0.09337349397590361,0.31626506024096385,0.009036144578313253,0.015060240963855422,0.3825301204819277,0.018072289156626505
temporalpole-rh,0.01642710472279261,0.2135523613963039,0.15605749486652978,0.03285420944558522,0.17659137577002054,0.1601642710472279,0.002053388090349076,0.24229979466119098
