,frontalpole-lh,frontalpole-rh,parstriangularis-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.4968944099378882,0.0,0.024844720496894408,0.08695652173913043,0.09316770186335403,0.12422360248447205,0.17391304347826086,0.0
frontalpole-rh,0.0,0.2823529411764706,0.1588235294117647,0.09117647058823529,0.12941176470588237,0.12352941176470589,0.01764705882352941,0.19705882352941176
parstriangularis-lh,0.0,0.2080536912751678,0.2651006711409396,0.18791946308724833,0.06375838926174497,0.05704697986577181,0.08389261744966443,0.1342281879194631
posteriorcingulate-rh,0.042801556420233464,0.1517509727626459,0.24124513618677043,0.30739299610894943,0.0038910505836575876,0.0,0.1867704280155642,0.06614785992217899
rostralanteriorcingulate-lh,0.07017543859649122,0.12631578947368421,0.04912280701754386,0.0,0.27017543859649124,0.28421052631578947,0.0,0.2
rostralanteriorcingulate-rh,0.09027777777777778,0.11805555555555555,0.041666666666666664,0.0,0.2604166666666667,0.2916666666666667,0.003472222222222222,0.19444444444444445
rostralmiddlefrontal-rh,0.11594202898550725,0.05314009661835749,0.15942028985507245,0.27053140096618356,0.0,0.0,0.37681159420289856,0.024154589371980676
temporalpole-rh,0.006289308176100629,0.1918238993710692,0.10062893081761007,0.03773584905660377,0.19811320754716982,0.20125786163522014,0.0031446540880503146,0.2610062893081761
