,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,paracentral-rh,parstriangularis-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.18481375358166188,0.17765042979942694,0.03151862464183381,0.15687679083094555,0.032234957020057305,0.17406876790830947,0.16189111747851004,0.08094555873925502
caudalanteriorcingulate-rh,0.15767344078486334,0.18149964961457604,0.023125437981779958,0.17098808689558515,0.042747021723896286,0.15276804484933426,0.17449194113524877,0.09670637701471618
frontalpole-rh,0.10018552875695733,0.08348794063079777,0.549165120593692,0.05194805194805195,0.03153988868274583,0.10760667903525047,0.07421150278293136,0.0018552875695732839
paracentral-rh,0.1377587437544611,0.15488936473947182,0.014275517487508922,0.2012847965738758,0.06638115631691649,0.13133476088508209,0.16274089935760172,0.13133476088508209
parstriangularis-lh,0.041251778093883355,0.06258890469416785,0.044096728307254626,0.10241820768136557,0.4167852062588905,0.03982930298719772,0.07396870554765292,0.21906116642958748
posteriorcingulate-lh,0.17893961708394698,0.1796759941089838,0.033873343151693665,0.15243004418262152,0.03166421207658321,0.18041237113402062,0.16273932253313697,0.08026509572901326
posteriorcingulate-rh,0.14923189465983908,0.16605705925384054,0.021945866861741038,0.17410387710314557,0.051207022677395755,0.14264813460131676,0.1799561082662765,0.11485003657644477
rostralmiddlefrontal-rh,0.09090909090909091,0.1104594330400782,0.0,0.1544477028347996,0.1739980449657869,0.08699902248289346,0.12805474095796676,0.25513196480938416
