,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.30097087378640774,0.28640776699029125,0.06796116504854369,0.16990291262135923,0.0825242718446602,0.08737864077669903,0.0,0.0048543689320388345
frontalpole-rh,0.24663677130044842,0.2914798206278027,0.10762331838565023,0.12556053811659193,0.04484304932735426,0.12556053811659193,0.03139013452914798,0.026905829596412557
insula-rh,0.045662100456621,0.091324200913242,0.2876712328767123,0.0,0.0,0.2420091324200913,0.228310502283105,0.1050228310502283
parahippocampal-rh,0.2254335260115607,0.18497109826589594,0.0,0.3468208092485549,0.24277456647398843,0.0,0.0,0.0
parsorbitalis-lh,0.14788732394366197,0.09859154929577464,0.0,0.323943661971831,0.4295774647887324,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.06511627906976744,0.11162790697674418,0.2651162790697674,0.0,0.0,0.2651162790697674,0.18604651162790697,0.10697674418604651
rostralanteriorcingulate-rh,0.0,0.017857142857142856,0.27380952380952384,0.0,0.0,0.21428571428571427,0.375,0.11904761904761904
temporalpole-rh,0.0,0.025477707006369428,0.1464968152866242,0.0,0.0,0.1337579617834395,0.14012738853503184,0.554140127388535
