,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,parahippocampal-lh,temporalpole-rh
bankssts-lh,0.7821782178217822,0.0,0.039603960396039604,0.0,0.16831683168316833,0.0,0.009900990099009901,0.0
entorhinal-lh,0.0,0.24155844155844156,0.17662337662337663,0.14285714285714285,0.06493506493506493,0.19480519480519481,0.17922077922077922,0.0
fusiform-lh,0.0051813471502590676,0.18134715025906736,0.21761658031088082,0.14507772020725387,0.11139896373056994,0.17357512953367876,0.16580310880829016,0.0
inferiortemporal-lh,0.0,0.18,0.15428571428571428,0.23714285714285716,0.10285714285714286,0.12571428571428572,0.2,0.0
insula-lh,0.05058365758754864,0.11284046692607004,0.1828793774319066,0.1556420233463035,0.23346303501945526,0.10894941634241245,0.1556420233463035,0.0
lingual-lh,0.0,0.20972644376899696,0.182370820668693,0.12158054711246201,0.0729483282674772,0.2765957446808511,0.13677811550151975,0.0
parahippocampal-lh,0.0,0.19794344473007713,0.17480719794344474,0.17480719794344474,0.09254498714652956,0.13624678663239073,0.2236503856041131,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
