,bankssts-lh,bankssts-rh,frontalpole-rh,insula-rh,superiortemporal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.8695652173913043,0.0,0.055900621118012424,0.07453416149068323,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.4164705882352941,0.01411764705882353,0.10588235294117647,0.2776470588235294,0.15294117647058825,0.023529411764705882,0.009411764705882352
frontalpole-rh,0.08074534161490683,0.024844720496894408,0.6894409937888198,0.0,0.06832298136645963,0.0,0.13664596273291926,0.0
insula-rh,0.02318840579710145,0.13043478260869565,0.0,0.5565217391304348,0.13043478260869565,0.09855072463768116,0.06086956521739131,0.0
superiortemporal-rh,0.0,0.25653206650831356,0.021377672209026127,0.10688836104513064,0.4584323040380047,0.1543942992874109,0.0,0.0023752969121140144
temporalpole-lh,0.0,0.1908831908831909,0.0,0.10826210826210826,0.19658119658119658,0.42450142450142453,0.0,0.07977207977207977
temporalpole-rh,0.0,0.06217616580310881,0.12435233160621761,0.11398963730569948,0.0,0.0,0.6735751295336787,0.025906735751295335
transversetemporal-rh,0.0,0.04371584699453552,0.0,0.00546448087431694,0.0273224043715847,0.18579234972677597,0.0273224043715847,0.7103825136612022
