,bankssts-rh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.635036496350365,0.0,0.0,0.07664233576642336,0.22262773722627738,0.06569343065693431,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.5169230769230769,0.15692307692307692,0.07384615384615385,0.024615384615384615,0.2276923076923077,0.0,0.0
frontalpole-lh,0.0,0.20279720279720279,0.6573426573426573,0.013986013986013986,0.04895104895104895,0.024475524475524476,0.0,0.05244755244755245
frontalpole-rh,0.07116104868913857,0.07865168539325842,0.0,0.700374531835206,0.0,0.10486891385767791,0.0,0.0449438202247191
rostralanteriorcingulate-lh,0.19444444444444445,0.012345679012345678,0.04938271604938271,0.0,0.5246913580246914,0.14814814814814814,0.030864197530864196,0.040123456790123455
rostralanteriorcingulate-rh,0.0668693009118541,0.2006079027355623,0.00911854103343465,0.08206686930091185,0.1702127659574468,0.44376899696048633,0.0,0.02735562310030395
temporalpole-lh,0.0,0.0,0.0,0.0,0.05161290322580645,0.0,0.9483870967741935,0.0
temporalpole-rh,0.0,0.0,0.07364341085271318,0.05426356589147287,0.05426356589147287,0.03488372093023256,0.0,0.7829457364341085
