,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2909090909090909,0.2818181818181818,0.07272727272727272,0.17272727272727273,0.09090909090909091,0.08181818181818182,0.0,0.00909090909090909
frontalpole-rh,0.23577235772357724,0.2764227642276423,0.10569105691056911,0.13008130081300814,0.056910569105691054,0.11382113821138211,0.032520325203252036,0.04878048780487805
insula-rh,0.048,0.088,0.256,0.0,0.0,0.224,0.2,0.184
parahippocampal-rh,0.23333333333333334,0.2,0.0,0.3333333333333333,0.23333333333333334,0.0,0.0,0.0
parsorbitalis-lh,0.16,0.12,0.0,0.30666666666666664,0.41333333333333333,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.05737704918032787,0.09836065573770492,0.2459016393442623,0.0,0.0,0.23770491803278687,0.1721311475409836,0.1885245901639344
rostralanteriorcingulate-rh,0.0,0.022727272727272728,0.26136363636363635,0.0,0.0,0.2159090909090909,0.2727272727272727,0.22727272727272727
temporalpole-rh,0.0,0.043478260869565216,0.25,0.0,0.0,0.22826086956521738,0.2391304347826087,0.2391304347826087
