,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.22668449107646138,0.012050564255095791,0.028956346776310034,0.007829586212929753,0.003958533811565043,0.008463826436882163,0.0030399790044615517,0.005992476598722771,0.030623319830818257,0.0005248884612019946,0.0034992564080132973,0.010213454640888811,0.019180299186422885,0.0003717959933514128,0.014390691977954685,0.010432158166389642,0.0,0.0006779809290525763,0.003193071472312134,0.007545271629778672,0.0,0.013144081882599948,0.024836668033092667,0.1430468714265018,0.14534523242836742,0.00045927740355174526,0.03432169645063744,0.0,0.0,0.021219068234282518,0.00017496282040066485,0.02919692065436095,0.00914180736593474,0.002033942787157729,0.016621467938063163,0.0,0.03117007864457033,0.015659172425859506,0.025916367771848484,0.01351587787595136,0.00161840608870615,0.007085994226226927,0.0010716472749540723,0.019464613769573966,0.0031493307672119677,0.041357245382572905,0.0028212754789607207
Fz,0.01326090050766238,0.10093942833670577,0.005408739384162832,0.024603180944077974,0.0038788056367019576,0.018529189463857693,0.01563315462352327,0.0213529022290885,0.029218780646305894,0.02862871450308627,0.024938817466873025,0.011101136172025,0.0007967103667881827,0.04672350816498872,0.014826588224130568,0.03181990676072737,0.029315704844760704,0.01138208676623879,0.015763508180904967,0.03989842417300452,0.004965791216067094,0.015514541917730227,0.02066233334914836,0.022274261958027237,0.020630547971224298,0.015443374294254401,0.012335721402476633,0.007788532775960248,0.023063341425733835,0.024986553125450294,0.025448349483387346,0.01760212553968781,0.010680797978326405,0.021367391775029013,0.010580253356739573,0.046183785013274414,0.0,0.01501086331128329,0.019879489490914268,0.012383166484793852,0.016942535753995184,0.027030610517895168,0.0346207608601673,0.002894150021350287,0.014826588224130568,0.03193668438581503,0.03692726097152345
F3,0.026759767516951888,0.004439780432676784,0.1289491192623256,0.016381917960058095,0.02140223578308822,0.025569927955300897,0.021039350632505296,0.023420149792445562,0.006049259641445627,0.0035216147179337365,0.007492507492507493,0.017840550634383376,0.024539877300613498,0.01171046690904618,0.03909149186837272,0.012956086535356797,0.0,0.0063772175695004235,0.01662975742730344,0.013763319341298031,0.03641261959796025,0.03760310878086145,0.03757791915686652,0.009202453987730062,0.012411204391346464,0.017316017316017316,0.036750550332242296,0.007789796577332903,0.0008325008325008325,0.014596279388820558,0.0016548272521795286,0.042703545064701025,0.016266424262065204,0.008728501523948731,0.03225466502428078,0.013991045190593139,0.033157949932247646,0.02244107200516629,0.032618154994648374,0.03644764762378582,0.013334636518362706,0.012370842751049403,0.0020382628350016146,0.043854299827822595,0.019904137497776503,0.02080649277533359,0.009000645786244753
F7,0.008844693184089546,0.01942601207826841,0.01903988359234417,0.1418572188322259,0.05196365963746595,0.0,0.0,0.029078685408893905,0.005946432140715571,0.0005518763796909492,0.0,0.026954060200999455,0.01566560063961623,0.018689291604185053,0.0,0.0366119180588777,0.03080283346378656,0.054283977414536166,0.0,0.050967674616829495,0.013831703525006749,0.0,0.0,0.017875269913616442,0.026793751393925064,0.0,0.0,0.01372113987508327,0.10147954782912219,0.0,0.021127016437446074,0.0018488906656006397,0.027543976246278044,0.0032513392287263063,0.01891847146763733,0.01965528952283919,0.0002748350989406356,0.020828630347687126,0.002955524189307098,0.0002748350989406356,0.05332414831963447,0.030415495820524323,0.014292647030223028,0.004633482433888283,0.0,0.039177448701436295,0.057092739601611764
FT9,0.005587115300580561,0.0039665917610702435,0.027190371364901468,0.06474746324071544,0.12946182462665445,0.007626812440929987,0.002460475342896032,0.028599518858707394,0.0,0.003651913352893439,0.0,0.029002447092768575,0.017760159810225357,0.01698587902784196,0.010944060126903146,0.03728555470417619,0.016461017404150652,0.052594405989814116,0.0075147909799736625,0.031915573714490664,0.030953936891596555,0.010228505806197356,0.01054676270494383,0.009794322153133136,0.020367980727838055,0.004763899068160402,0.006971915986401057,0.024446224662709945,0.045598143195427626,0.0,0.014223761440132057,0.013737596535011961,0.028145674749691447,0.004682515368930711,0.02411530088775521,0.021353098331319455,0.0129240863455068,0.021318434359198453,0.015903132358352935,0.012745321950391218,0.04850477297764971,0.022438521515672917,0.004449795832897079,0.019702391285963038,0.0021987226468432623,0.04164035550156715,0.034488851577015305
FC5,0.006686528760537631,0.013761933119217418,0.024111565116101692,0.0,0.005139758659669832,0.10148201356488762,0.06336294152536955,0.0,0.03486875262298402,0.032826609849243835,0.03971968912097314,0.0016420083285370892,0.007375951950272611,0.023094807315353717,0.033131277385854536,0.0012769708724276435,0.00727022943995935,0.011214822294839399,0.03961982932561594,0.007410195074306602,0.041905873213254625,0.047428416075187455,0.03300128519047625,0.0,0.0,0.043861941594058665,0.025413113655160153,0.02082308549262498,0.0,0.059402353915279094,0.002115990114094187,0.030379904703716883,0.0016420083285370892,0.025900915882957162,0.00904067161403582,0.024333107137163697,0.02197787251667778,0.0,0.023137008166671566,0.03217659723472462,0.002556116057825778,0.005283799978211134,0.00972939953999652,0.020101707832288054,0.05266515573246476,0.005229327813487308,0.007898463884954788
FC1,0.0026280034324942794,0.01188858695652174,0.018466367060636802,0.0,0.0023386788850706377,0.06060411702721618,0.1060042615113285,0.0036827803203661326,0.04114249673220603,0.041212703243241826,0.04209789232749936,0.0,0.01427022253327427,0.021841474257821954,0.038028699739100724,0.0016626144164759726,0.008659633537439395,0.012719474359175992,0.03840641554674824,0.009362756694390491,0.028608194179045403,0.040521880731199486,0.02706777390491768,0.0,0.0,0.058356293627015395,0.02155640237509207,0.017236923745503507,0.0,0.039518436168363036,0.00636441647597254,0.024534414446707436,0.0,0.026746967351767535,0.00990055836463513,0.022581506175606354,0.029201266838094788,0.0,0.022094531698475233,0.03483927630595988,0.002145308924485126,0.004725085910652921,0.013765896092015485,0.01645834480119318,0.07013448878028279,0.0007159221076746849,0.00790893241433181
C3,0.006219960418433701,0.02385930389865945,0.026596955881276908,0.03319204361628934,0.023241469981915792,0.0,0.004947695787390444,0.11585810403367874,0.0033206247694010575,0.028518597797091844,0.0021204410517387615,0.003259131718115853,0.017458297992649138,0.024936255217014026,0.004426540584063562,0.04315910174641077,0.03094792972872437,0.011724165132585706,0.020568550577081367,0.05442006674676353,0.026867888087537824,0.00412307982282537,0.0014136273678258412,0.017701250889551375,0.036686067083975635,2.3560456130430686e-05,0.005534374615668429,0.03557538180543529,0.017095068257286926,0.0016603123847005288,0.03324154926048912,0.0008010555084346433,0.003874062230967901,0.03843968826320477,0.018070869852040334,0.0221782562262859,0.006903213646216191,0.028767316935255867,0.009918952030911319,0.005089058524173028,0.019189758260737516,0.048491773822263766,0.027489039766213516,0.005489586278390349,0.006920190735438696,0.04937409856118546,0.05030568264756961
T7,0.01510218583408555,0.021775137593297106,0.005125260007122581,0.00392626605443535,0.0,0.0327713906204676,0.04070707684316925,0.0025110782865583456,0.13327936351691524,0.036165728866769505,0.03530401554896902,0.00773607506488321,0.02826398941776786,0.031017157791504588,0.019395496771493242,0.008389310860343061,0.023207802518735603,0.0004132246839981485,0.013805868294774967,0.005800042444525507,0.01876212182915656,0.02239223951294366,0.01860667047468176,0.008879098862815028,0.014091302322486192,0.03296009084190063,0.03546423920940338,0.009733911750577175,0.0,0.06472870251567857,0.013588637449144961,0.026182521879130616,0.007785985226592134,0.03142448958688737,0.0012916042113855326,0.031138608309081075,0.028902018709995075,0.0061223131696280025,0.02497188467946274,0.016351846833257987,0.0016303986158248485,0.016678241105940378,0.018841491519106083,0.01633725959938777,0.03241306957176737,0.020927225135573296,0.015097556058376066
TP9,0.0005779153766769866,0.026908500722533694,0.003899629359334086,0.0006194391260277058,0.002373581011351909,0.037211274477841116,0.048659397511620225,0.025264141186791666,0.042671655653446966,0.11538564284345282,0.03808074640932775,0.0013209494324045409,0.0010113519091847266,0.036862105841975204,0.02417729429873087,0.01437427001316054,0.0322732352435583,0.008515802003103066,0.03248669795302073,0.017417507782361438,0.027368837150215063,0.01771352983134914,0.010165689360373167,0.013082080129934025,0.0023837393713509376,0.02653113275825858,0.007755947376905724,0.015222937065472954,0.002365131208469422,0.037714434088108775,0.022513106202166937,0.003689167666521265,0.0012796697626418988,0.05524748914746603,0.008565531475748194,0.03541682924110658,0.01805693353980142,0.0007017543859649122,0.013337640756921022,0.023109385662137362,0.0014654282765737875,0.02087248689554126,0.03180087382817099,0.004251805985552116,0.05015229287783898,0.01925892555467958,0.01988608224482554
