,Fp1,F7,FT9,T7,TP9,Fp2,AF7,TP7
Fp1,0.48717948717948717,0.0,0.0,0.0,0.0,0.41025641025641024,0.10256410256410256,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4722222222222222,0.0,0.0,0.0,0.0,0.4166666666666667,0.1111111111111111,0.0
AF7,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
