,F3,FT9,TP10,FT10,AF7,PO4,TP8,AF8
F3,0.40789473684210525,0.0,0.0,0.17105263157894737,0.0,0.0,0.42105263157894735,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.4339622641509434,0.0,0.33962264150943394,0.0,0.0,0.22641509433962265
FT10,0.22916666666666666,0.0,0.0,0.4583333333333333,0.0,0.0,0.2708333333333333,0.041666666666666664
AF7,0.0,0.0,0.25,0.0,0.4125,0.0,0.0,0.3375
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.3855421686746988,0.0,0.0,0.18072289156626506,0.0,0.0,0.43373493975903615,0.0
AF8,0.0,0.0,0.1891891891891892,0.0,0.3918918918918919,0.0,0.0,0.4189189189189189
