,F3,FT9,TP9,TP10,FT10,AF7,AF3,AF8
F3,0.45121951219512196,0.4146341463414634,0.0,0.0,0.0,0.0,0.13414634146341464,0.0
FT9,0.23134328358208955,0.5074626865671642,0.0,0.0,0.0,0.08955223880597014,0.17164179104477612,0.0
TP9,0.0,0.0,0.4578313253012048,0.20481927710843373,0.3373493975903614,0.0,0.0,0.0
TP10,0.0,0.0,0.34,0.32,0.34,0.0,0.0,0.0
FT10,0.0,0.0,0.3614457831325301,0.20481927710843373,0.3855421686746988,0.04819277108433735,0.0,0.0
AF7,0.0,0.16129032258064516,0.03225806451612903,0.0,0.0967741935483871,0.43548387096774194,0.27419354838709675,0.0
AF3,0.11688311688311688,0.2727272727272727,0.0,0.0,0.0,0.24675324675324675,0.36363636363636365,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
