,Fp1,F7,P4,FT10,F8,Fp2,AF7,AF8
Fp1,0.3313253012048193,0.0,0.0,0.0,0.0,0.33433734939759036,0.0,0.33433734939759036
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.23417721518987342,0.0,0.0,0.0,0.0,0.4272151898734177,0.0,0.33860759493670883
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.24639289678135406,0.0,0.0,0.0,0.0,0.3607103218645949,0.0,0.39289678135405104
