,Fp1,F7,P4,FT10,F8,Fp2,AF7,AF8
Fp1,0.47398843930635837,0.0,0.0,0.0,0.0,0.04046242774566474,0.0,0.48554913294797686
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34782608695652173,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.34782608695652173
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2739273927392739,0.0,0.0,0.0,0.0,0.0231023102310231,0.0,0.7029702970297029
