,Fp1,F7,P4,FT10,F8,Fp2,AF7,AF8
Fp1,0.49676025917926564,0.0,0.0,0.0,0.0,0.18898488120950324,0.04535637149028078,0.2688984881209503
F7,0.0,0.8660130718954249,0.0,0.13398692810457516,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5061728395061729,0.0,0.49382716049382713,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36065573770491804,0.0,0.0,0.0,0.0,0.5081967213114754,0.0860655737704918,0.045081967213114756
AF7,0.336,0.0,0.0,0.0,0.0,0.336,0.328,0.0
AF8,0.37351190476190477,0.0,0.0,0.0,0.0,0.03273809523809524,0.0,0.59375
