,Fp1,F7,P4,FT10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.7720364741641338,0.0,0.0,0.0,0.0,0.22796352583586627,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.36318407960199006,0.0,0.0,0.0,0.0,0.6368159203980099,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
