,Fp1,P4,TP10,CP6,T8,AF7,FT7,CP3
Fp1,0.9197080291970803,0.08029197080291971,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.01818181818181818,0.9734265734265735,0.008391608391608392,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.015473887814313346,0.7388781431334622,0.0,0.0,0.24564796905222436,0.0,0.0
CP6,0.0,0.0,0.0,0.7153931339977851,0.28460686600221485,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.38269794721407624,0.6173020527859238,0.0,0.0,0.0
AF7,0.0,0.0,0.39375,0.0,0.0,0.60625,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
