,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.6349206349206349,0.0,0.1746031746031746,0.0,0.0,0.0,0.19047619047619047,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.05,0.0,0.6375,0.0,0.0,0.0,0.3125,0.0
FT10,0.0,0.0,0.0,0.4793491864831039,0.2615769712140175,0.0,0.0,0.2590738423028786
F4,0.0,0.0,0.0,0.3584905660377358,0.3567753001715266,0.0,0.0,0.2847341337907376
Fp2,0.0,0.0,0.0,0.0,0.0,0.8746268656716418,0.1253731343283582,0.0
AF7,0.06201550387596899,0.0,0.3281653746770026,0.0,0.0,0.10335917312661498,0.5064599483204134,0.0
AF8,0.0,0.0,0.0,0.33983739837398375,0.2731707317073171,0.0,0.0,0.38699186991869916
