,Fp1,FT9,TP9,FT10,F4,PO4,PO8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.43329532497149376,0.1402508551881414,0.0,0.06727480045610035,0.0,0.0,0.35917901938426455
TP9,0.0,0.20517241379310344,0.4482758620689655,0.0,0.05862068965517241,0.0,0.0,0.28793103448275864
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.2688679245283019,0.16981132075471697,0.0,0.2783018867924528,0.0,0.0,0.2830188679245283
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.34054054054054056,0.18486486486486486,0.0,0.06486486486486487,0.0,0.0,0.4097297297297297
