,FT9,TP9,Oz,O2,F4,F8,F5,AF8
FT9,0.5751633986928104,0.0,0.0,0.0,0.0,0.0,0.42483660130718953,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.32195121951219513,0.0,0.0,0.0,0.0,0.0,0.6780487804878049,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
